year,country_o,country_d,sector,distance,gdp_o,gdp_d,eu_usa_fta,tariff,log_trade,trade
2022,USA,Japan,Technology,14187.850290045628,910.2725145354153,1564.526823325497,0.0,0.010086662663216544,4.882638729143223,131.97846022312748
2017,Germany,UK,Manufacturing,10034.310351439306,292.87572228275883,944.4568321594704,0.0,0.17214546389659263,5.209335469971964,182.97242711232244
2019,Italy,Japan,Manufacturing,14102.350841908537,168.03543675063062,1556.6622442989794,0.0,0.21637226913251417,1.7643034947338465,5.837505088777643
2012,South Korea,USA,Pharmaceuticals,8045.634846449395,701.7105487051182,1201.882095217464,0.0,0.118050607832891,6.164805978458426,475.70883621917056
2013,Brazil,Germany,Manufacturing,5014.881499331304,116.42881882131375,1806.1177687060576,0.0,0.12262363401601388,2.282335872669724,9.799544183134126
2018,Australia,Germany,Automotive,2185.1163640735645,432.10482312819175,1010.1212453614359,0.0,0.1063363844714133,4.374378733059549,79.3905015338196
2019,UK,Germany,Technology,3547.840844474726,925.3186721077485,259.71638976602975,0.0,0.20246997522136895,7.02562656787494,1125.0992892722072
2022,Brazil,Japan,Technology,12696.328213717008,982.9362477571208,1858.4307248032196,0.0,0.038737197150374145,7.4057137896727445,1645.358857185236
2013,Canada,Australia,Technology,7101.058288041281,483.04103762790066,145.0566893394596,0.0,0.14776878102423227,4.494446255143487,89.51858480202277
2011,Japan,Canada,Automotive,10867.511290856544,63.16557646193786,1202.671041295274,0.0,0.11359130459346281,4.614192168065855,100.90628028270739
2020,USA,Canada,Technology,8650.38285301661,228.18361934473205,779.8234658473859,0.0,0.05311824194009703,4.807898381251999,122.47395329973114
2015,USA,Brazil,Technology,976.40548381989,3785.024641446548,1523.7058408141734,0.0,0.1081893867207258,8.706194565847952,6040.2130642692
2018,Italy,Germany,Technology,930.5421595284724,437.09545962574856,1172.471659339395,0.0,0.059358484324469024,6.367599074184474,582.6572314102797
2019,Japan,South Korea,Agriculture,8586.784163980194,399.0580919460167,656.6475027920534,0.0,0.2497963234684633,4.789573843124731,120.2501123302504
2022,South Korea,China,Technology,8629.637947789606,1498.534140225489,466.07467170142274,0.0,0.2462286270380554,1.8233111904158572,6.192328519877837
2010,France,Germany,Agriculture,2552.492498249044,2325.1176393889145,36.363382134057765,0.0,0.17068735776823044,5.558530958352716,259.44142597791057
2011,China,Australia,Agriculture,1256.5196210129895,602.52364623034,1856.862105800809,0.0,0.14011558417415385,6.69743590549315,810.325408186597
2012,Germany,India,Pharmaceuticals,13288.655082372381,580.8122755506175,240.14646934493413,0.0,0.18136532250324772,-0.6759225782340583,1.0
2020,USA,France,Technology,11770.561260431317,2387.1121799593025,821.8920220479863,1.0,0.00994879566921206,5.362983825079747,213.3606283900749
2019,India,China,Pharmaceuticals,14255.467549322442,2120.9884893523704,179.8112305536499,0.0,0.20298455179733127,2.4757985642324156,11.891199208939643
2015,USA,UK,Manufacturing,4365.804425137534,249.4507282083222,301.8488733371373,0.0,0.19272286572832145,4.197634610082851,66.52877827618971
2017,Brazil,Australia,Automotive,5269.74419939206,947.0116612969629,285.95590402836905,0.0,0.17135512115758403,6.447774357851828,631.295689800232
2017,USA,Australia,Technology,13173.929453477487,2457.9063168419752,662.5292773776417,0.0,0.10266534218519183,3.691195647268075,40.09275510406675
2016,Australia,China,Pharmaceuticals,11914.668277482384,2992.3449539350618,146.1214218118405,0.0,0.051903133818892784,2.829288955152721,16.933416124605337
2018,USA,Japan,Pharmaceuticals,10994.224088781959,4620.185947105855,645.2277857874491,0.0,0.1373969089055152,5.493026843864642,242.99159247280352
2018,China,Australia,Manufacturing,11716.554132155663,6363.2639070649,1112.895061529737,0.0,0.2227337944075139,2.8632281917437785,17.517987176879167
2017,China,Germany,Pharmaceuticals,2725.7901106126324,565.1166463714553,162.94696069342595,0.0,0.10916743803708949,4.468258635449291,87.2047354839739
2011,South Korea,Japan,Manufacturing,11427.654604411138,3440.0399923705045,567.3920719489566,0.0,0.17624786002784884,4.544104052417718,94.07610218334432
2013,UK,China,Pharmaceuticals,10232.384233729255,4643.314417419457,4660.187761922796,0.0,0.03687427771006024,7.838634139040864,2536.7376356104637
2016,France,Germany,Manufacturing,9478.700124315852,598.6543800623401,761.1672063820638,0.0,0.15138079334731527,6.58039758802617,720.8258640164755
2010,India,South Korea,Manufacturing,3079.3604304007827,155.17322887844878,19382.312851687577,0.0,0.05728642234492418,6.176505198096885,481.30694125653105
2015,USA,UK,Pharmaceuticals,3670.096809096932,305.5123692521405,106.23601867248186,0.0,0.17171888600695512,3.3787766615518966,29.33486268829281
2015,USA,Canada,Technology,7021.267618663515,728.5885381478153,220.54821615683676,0.0,0.23465343139803232,3.740388198816116,42.114335727398526
2015,Germany,China,Automotive,10900.719004357663,541.1332325911079,2713.7702247475354,0.0,0.13858408184213517,6.153224747290566,470.2313216221711
2013,China,France,Manufacturing,9539.000364808539,265.56270616032435,3328.8190341839163,0.0,0.24138946242993553,3.455015987670105,31.658794828596434
2022,India,USA,Manufacturing,6556.724260577644,850.1033786969564,1074.4006206175104,0.0,0.14938925845928683,6.493671931465813,660.9458607741963
2019,South Korea,Japan,Pharmaceuticals,14266.330282648707,1118.222500631421,3864.782871595292,0.0,0.18310072309016362,5.859912501465204,350.6934575137259
2020,Italy,China,Automotive,1030.533921888941,1044.3426003903019,448.91633330115155,0.0,0.22852613286904927,4.314183278775979,74.75254651463763
2015,UK,Japan,Manufacturing,9132.027391918506,2034.667047134305,2981.8034881914223,0.0,0.03517909113232325,5.180428077629773,177.75888931249733
2012,France,China,Technology,4868.537675647844,822.561443025741,682.8140921364002,0.0,0.10156743830833173,5.398766614925684,221.13350517187686
2011,Japan,Germany,Pharmaceuticals,1083.6007934788938,424.32460569190016,1057.101165440778,0.0,0.01828327514704018,6.595372452742212,731.7013601234391
2010,France,Brazil,Pharmaceuticals,8890.60696213863,248.893549632646,112.43904671617652,0.0,0.02196286121381373,3.3771985167899534,29.288604539027588
2012,Australia,Japan,Automotive,9633.35034375101,287.9219055666745,240.75315821313697,0.0,0.13884945136093696,2.0566622642982577,7.819825692117608
2013,Brazil,UK,Manufacturing,8583.743108128714,208.54271618610778,162.70979039219554,0.0,0.10538037634050512,2.3746296765913524,10.747032571329774
2022,Australia,South Korea,Agriculture,7099.352500041079,34960.97872523281,3874.4703837021066,0.0,0.15072046306010994,7.330194504746833,1525.6784948420086
2021,USA,Canada,Technology,13434.344628782968,142.96979736537392,5793.301948990092,0.0,0.09282800171256227,4.423527243800338,83.38990374309898
2021,UK,Brazil,Manufacturing,8774.023819542019,180.4640119605193,3199.8712073596703,1.0,0.019008699584794304,4.582502965120905,97.75877504531384
2021,Brazil,China,Technology,6567.297187009217,340.67841947404446,1291.3213691195106,1.0,0.019366611344183736,4.459357813065846,86.43198577810317
2023,India,China,Manufacturing,13462.092515148683,144.89884700102527,613.0703247685111,0.0,0.1723600512208637,3.311205792124733,27.418166156627535
2012,Japan,Germany,Agriculture,6300.109497882441,1891.5404502313825,113.68070821014219,0.0,0.13729733038283562,0.42654199455978237,1.5319508591939415
2016,China,Germany,Automotive,8562.090787728595,107.79102155947655,1050.5955892557508,0.0,0.05811637588866492,3.8472622925396114,46.86458591867791
2022,UK,Germany,Automotive,3356.1033002606146,855.583097889328,186.6219892599662,0.0,0.16366669782036578,7.459283895469567,1735.9045230583636
2011,UK,China,Automotive,1856.0252063484847,314.1434912045789,1361.4363114326843,0.0,0.13069561283621386,4.888505655445712,132.7550439750395
2011,Australia,UK,Manufacturing,6813.449496874373,272.6927264879467,1157.4439807966703,0.0,0.18030399676364012,3.7066626090837103,40.71768866978338
2015,USA,Canada,Manufacturing,6177.164697933721,134.711047933699,269.7036083436093,0.0,0.05447693118529997,3.544198106251503,34.611919129399126
2016,Canada,Brazil,Technology,4000.938112988595,512.9687579612496,521.4446735232692,0.0,0.17489233443625554,2.5264172411793675,12.508610425104562
2017,South Korea,UK,Automotive,5423.540927240774,469.44924044989557,15421.757469378945,0.0,0.016812842908999794,7.247590451509302,1404.716035686602
2018,Australia,Japan,Agriculture,11481.372956470937,85.39192795862584,17.920341408059198,0.0,0.11873426555407429,0.1571023700299241,1.1701153925176855
2014,UK,Italy,Manufacturing,11999.132875205862,3180.7868646720244,409.267473557361,0.0,0.2385481031863568,4.027883993131271,56.14198863739032
2020,Germany,South Korea,Manufacturing,14966.003653773432,1485.909446303085,774.495442058121,0.0,0.17305722143610414,4.967388041307587,143.65118596238634
2017,Japan,India,Manufacturing,13470.71618345207,614.5132937285948,4140.377071087648,1.0,0.01807677490964048,4.74010519587092,114.44624031886391
2015,South Korea,Japan,Manufacturing,1725.1682502916858,172.05354839600514,712.4142160473203,0.0,0.19068874862583945,5.578534440946718,264.6834122243755
2022,Australia,India,Manufacturing,11282.845760724256,1002.6235307670315,189.3921812057233,0.0,0.041238062406318124,5.420145825694707,225.91206388378353
2023,Japan,China,Automotive,14095.870590512397,4216.308283239913,880.9088858791674,0.0,0.13564826363762078,2.0519464961021443,7.783036020779398
2016,Germany,Brazil,Technology,6006.1182957074,1530.828968032654,209.52440511642308,0.0,0.19453391189125574,6.125271383164209,457.26879148330517
2010,Italy,USA,Technology,2987.3777380645734,165.5628678403055,763.2357370236668,0.0,0.037882145927523085,5.0081548303792545,149.6283915136664
2015,Germany,Canada,Technology,4410.888900163841,956.1889521383679,1442.7687208429911,0.0,0.10268074058378099,2.985462694989258,19.795659470149772
2023,Germany,South Korea,Manufacturing,14105.485582235295,4552.872060030862,1140.0553203027189,0.0,0.19704464452778286,3.0966773294701033,22.124317201532556
2017,Japan,USA,Technology,1702.2111860002567,264.1056137197198,101.68400216935386,0.0,0.17223946966453965,3.8372880355775103,46.39946994544954
2014,France,India,Agriculture,5759.82487507272,4458.097279385381,226.86270836176155,0.0,0.12090630608548444,4.058700965907528,57.89904936672879
2018,Japan,Canada,Automotive,8938.27179041208,594.8291125125567,490.0883935286987,0.0,0.0502175429393866,1.8238912531964777,6.195921501154203
2012,Canada,USA,Automotive,9871.24048602861,3218.5580694174932,626.061922358035,1.0,0.01963024822226464,4.354922666651165,77.86080386729479
2012,USA,Brazil,Pharmaceuticals,3642.66666650674,142.96290489371665,392.29656584638224,0.0,0.06067220631469878,4.686083071800059,108.4276436591042
2019,Brazil,Germany,Automotive,7186.806977270488,570.0217662180004,7371.827093675894,0.0,0.07798927331279176,8.362639837280685,4283.988886089105
2021,France,Brazil,Automotive,5738.47810142848,378.3229912100482,2393.613020898576,0.0,0.2465565193755362,5.127406851919299,168.57939940952664
2023,China,Germany,Automotive,8507.141448723607,733.2148934528482,439.6212662277671,0.0,0.16871673784901878,6.006452530581901,406.040346622557
2022,Brazil,South Korea,Manufacturing,6050.843966509132,3204.663275579341,195.9845314950329,0.0,0.0815093230536806,4.645957559742757,104.163060399344
2021,USA,China,Manufacturing,5248.846716500607,789.6775508476544,277.0719590384743,0.0,0.1270966562079617,2.674535763703877,14.505614243628374
2021,Australia,UK,Technology,6837.746767356731,274.1194360801156,338.82899280144005,0.0,0.22456499296299814,4.241652105944887,69.52261573835665
2020,South Korea,Italy,Automotive,12653.22889934861,463.3331653977937,1963.5563326530544,1.0,0.009891217032716684,5.5861387288207585,266.7038132059249
2016,Canada,India,Agriculture,13850.558886225977,1486.1397410086395,45.66598053713885,0.0,0.15514446375048638,0.041961017386656696,1.0428538247909442
2020,Canada,South Korea,Technology,3817.1693394874746,2636.973602165407,903.2236919000302,0.0,0.038470208003761594,8.12364673027901,3373.299856895878
2018,China,Australia,Manufacturing,13837.490331184357,1151.0732530987216,417.26098728295625,0.0,0.14327260604437808,4.703308482422148,110.3115331476652
2015,France,Canada,Technology,7029.091481827731,134.4685614758261,1537.6288479065647,0.0,0.19381291571879972,4.23258059073396,68.89479223284148
2015,Italy,Australia,Automotive,13805.513100530992,1078.9037697256263,461.02428980759123,0.0,0.20330886663288938,2.9660027781115414,19.414161579929136
2022,Germany,South Korea,Manufacturing,7837.089727747485,8467.567222719674,919.3352849305405,0.0,0.23725452195430147,7.970130637441599,2893.2353043914013
2022,France,Japan,Pharmaceuticals,2036.244091781568,207.7221898684392,191.13444807952024,0.0,0.1222816382636644,3.05174366509593,21.15219462947202
2011,South Korea,Australia,Automotive,5589.366440625274,781.4097569540457,555.8016092044736,0.0,0.016492555691452696,6.2722741947394365,529.6806060193356
2019,Italy,South Korea,Automotive,12344.694148569697,1385.5578734504402,20.740368024325363,0.0,0.20425172773325811,1.6212605076156696,5.05946379145349
2012,Canada,Brazil,Manufacturing,11816.593872376416,974.0582406819873,446.7314636384805,0.0,0.2281236108840973,3.1801416046289375,24.050158924780966
2021,Japan,Australia,Technology,8734.507225017287,2760.937657707355,822.7485806010877,0.0,0.08681141614906196,5.403498574080141,222.18237954422642
2022,South Korea,China,Manufacturing,10457.602042298053,14973.820201651546,305.38424281280635,0.0,0.02413733211059851,6.598278995634337,733.8311752109282
2021,USA,India,Agriculture,6947.215946408911,318.7492961616279,1855.1371008767949,0.0,0.1932467870913172,4.688693580021856,108.71106468985818
2014,China,South Korea,Manufacturing,1473.084450863325,979.5066423385706,64.49164578279816,0.0,0.058772186858199724,8.244592523713418,3806.983886262918
2011,USA,Canada,Technology,2716.204196934384,454.433313286798,939.659906364085,0.0,0.05489303403620987,6.364324349163102,580.7523099450267
2015,South Korea,Australia,Agriculture,7793.098860713965,20701.558346829002,229.91473442957235,0.0,0.11239636865989282,7.178433556359725,1310.8532713850182
2017,India,Canada,Agriculture,4246.069926840064,626.7347721247647,272.69435996947357,0.0,0.24727760545170457,7.14521986327288,1268.030087810563
2021,India,Italy,Technology,13469.454595308298,345.7173231975686,2268.1290299312554,1.0,0.024131485110315244,5.883599207994825,359.09939195903195
2015,Australia,Canada,Technology,14550.308141336787,1279.9859853215444,120.23982828994491,0.0,0.0968083373102004,-0.9652454182492574,1.0
2013,France,Australia,Technology,8484.684237279605,4812.340608854796,2168.4730110544965,0.0,0.14540158965498765,6.541474092057568,693.3078247036102
2016,Canada,USA,Manufacturing,12722.40167504124,1234.1028090169623,361.8470163734435,0.0,0.028773102287497153,6.536739797935187,690.0332590388207
2019,Canada,USA,Manufacturing,8055.879497107403,439.23107539657246,463.638502648547,0.0,0.14864736841989404,1.5792535047440373,4.851332962144504
2023,Germany,USA,Manufacturing,8129.306520556764,219.72402562241527,2373.5738063744766,1.0,0.006322859758340385,5.68523641664375,294.4874585581457
2014,Germany,Brazil,Manufacturing,11699.82302617359,91.4275706982008,471.9551248947055,0.0,0.13535690253694904,1.632196039217464,5.115095343536556
2023,Germany,Japan,Technology,3050.5709151140163,792.5278133803876,1797.7625336451144,0.0,0.22692240084647264,7.11391679839717,1228.9516875230818
2022,Japan,Canada,Manufacturing,10356.376571209083,583.4110822603604,2149.781595049745,0.0,0.10963492292475788,5.589355886556845,267.56322312921736
2012,Brazil,Australia,Technology,12077.970496194828,143.99053201786222,202.4142882365396,0.0,0.03795415171408985,0.9364938519752681,2.551021461182854
2018,UK,India,Manufacturing,1808.0338217481694,102.9098388634661,8546.746353554221,0.0,0.14180517633049838,8.79719101774796,6615.634681476309
2015,Brazil,Germany,Agriculture,1036.247499951166,1180.7667751520444,774.9424186406902,0.0,0.17005586327714903,6.04371130807742,421.4542826423784
